"account_id","transaction_type","amount","currency","device_id","location","created_at","is_fraud","fraud_score","metadata_json","fraud_pattern"
"ZW-EC-00260","bill_payment","208.38","USD","dev-24646","Masvingo","2026-03-03T11:40:59.701753+00:00","0","0.1017","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00019","cash_in","74.5","USD","dev-73464","Masvingo","2026-03-07T12:50:43.701753+00:00","0","0.0558","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00384","p2p_transfer","89.33","USD","dev-90371","Mutare","2026-03-11T02:32:26.701753+00:00","0","0.0373","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00396","merchant_payment","48.82","USD","dev-84078","Harare","2026-02-22T13:49:07.701753+00:00","0","0.03","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00302","cash_out","72.6","ZWL","dev-53333","Harare","2026-03-07T01:21:54.701753+00:00","0","0.0751","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00033","bill_payment","16.25","ZWL","dev-42562","Masvingo","2026-03-12T05:58:13.701753+00:00","0","0.1124","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00252","p2p_transfer","60.94","USD","dev-53187","Kitwe","2026-01-30T10:00:07.701753+00:00","0","0.049","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00331","p2p_transfer","120.97","USD","dev-66043","Kadoma","2026-02-09T08:56:31.701753+00:00","0","0.0928","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00142","bill_payment","225.34","USD","dev-14649","Chinhoyi","2026-03-09T02:39:16.701753+00:00","0","0.1373","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00261","p2p_transfer","121.17","USD","dev-32883","Mutare","2026-03-13T06:42:34.701753+00:00","0","0.1431","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00037","p2p_transfer","36.19","USD","dev-18675","Harare","2026-03-10T10:36:15.701753+00:00","0","0.0801","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00048","cash_in","43.86","ZWL","dev-38371","Kadoma","2026-02-28T06:57:50.701753+00:00","0","0.1592","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00041","p2p_transfer","38.15","ZWL","dev-62568","Bulawayo","2026-02-28T14:46:55.701753+00:00","0","0.0806","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00033","cash_out","12.29","USD","dev-42562","Kadoma","2026-02-04T12:27:45.701753+00:00","0","0.0674","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00393","cash_in","29.56","USD","dev-51820","Kwekwe","2026-02-19T12:32:45.701753+00:00","0","0.0327","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00367","p2p_transfer","2.48","USD","dev-87450","Mutare","2026-03-11T19:52:32.701753+00:00","0","0.0627","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00221","bill_payment","52.53","USD","dev-34733","Harare","2026-02-24T12:33:08.701753+00:00","0","0.0897","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00215","cash_out","66.2","USD","dev-14406","Gweru","2026-01-30T21:26:00.701753+00:00","0","0.0347","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00157","p2p_transfer","75.74","USD","dev-23359","Bulawayo","2026-02-06T22:44:25.701753+00:00","0","0.1314","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00161","cash_out","198.5","USD","dev-46790","Bulawayo","2026-02-08T17:46:18.701753+00:00","0","0.0816","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00361","p2p_transfer","282.7","USD","dev-31978","Masvingo","2026-03-13T14:48:31.701753+00:00","0","0.0281","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00221","merchant_payment","20.99","USD","dev-34733","Bulawayo","2026-03-03T15:05:05.701753+00:00","0","0.0989","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00323","bill_payment","83.97","ZWL","dev-95787","Lusaka","2026-02-16T00:35:27.701753+00:00","0","0.0306","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00237","bill_payment","293.59","USD","dev-49454","Kadoma","2026-02-02T20:20:18.701753+00:00","0","0.0746","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00232","bill_payment","95.34","USD","dev-37169","Chinhoyi","2026-02-10T16:24:11.701753+00:00","0","0.1212","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00122","merchant_payment","47.95","ZWL","dev-17893","Kwekwe","2026-02-28T20:49:48.701753+00:00","0","0.1196","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00176","cash_out","50.22","USD","dev-42842","Gweru","2026-03-02T19:34:51.701753+00:00","0","0.1281","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00075","merchant_payment","18.91","USD","dev-69657","Chinhoyi","2026-02-16T06:10:07.701753+00:00","0","0.0559","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00277","p2p_transfer","169.6","USD","dev-88649","Lusaka","2026-02-01T00:30:14.701753+00:00","0","0.1703","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00087","cash_out","61.83","USD","dev-15990","Lusaka","2026-02-26T15:55:57.701753+00:00","0","0.1481","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00243","cash_out","47.95","USD","dev-32145","Harare","2026-03-01T04:05:41.701753+00:00","0","0.0435","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00324","p2p_transfer","6.76","USD","dev-28694","Kitwe","2026-03-11T01:16:40.701753+00:00","0","0.1788","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00371","cash_out","91.71","USD","dev-23856","Kitwe","2026-02-10T10:57:38.701753+00:00","0","0.1584","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00080","cash_out","8.99","USD","dev-80627","Kadoma","2026-03-01T21:42:01.701753+00:00","0","0.1123","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00380","cash_out","180.72","ZWL","dev-48229","Bulawayo","2026-03-06T06:26:31.701753+00:00","0","0.1345","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00272","cash_in","35.44","USD","dev-62616","Chinhoyi","2026-02-02T16:14:38.701753+00:00","0","0.1177","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00369","cash_out","33.33","ZWL","dev-22449","Mutare","2026-02-16T20:09:34.701753+00:00","0","0.0893","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00158","p2p_transfer","25.71","USD","dev-52674","Kitwe","2026-02-28T15:30:48.701753+00:00","0","0.1081","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00007","cash_out","116.88","USD","dev-84485","Lusaka","2026-03-01T12:36:31.701753+00:00","0","0.0631","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00162","p2p_transfer","24.65","USD","dev-38533","Kadoma","2026-02-23T17:05:11.701753+00:00","0","0.0764","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00327","cash_in","55.49","USD","dev-57869","Chinhoyi","2026-03-11T20:47:03.701753+00:00","0","0.14","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00032","bill_payment","200.31","ZWL","dev-44291","Bulawayo","2026-01-31T23:07:58.701753+00:00","0","0.1133","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00099","merchant_payment","60.16","ZWL","dev-85920","Lusaka","2026-02-10T05:35:18.701753+00:00","0","0.149","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00354","p2p_transfer","55.55","USD","dev-73124","Chinhoyi","2026-02-16T14:20:00.701753+00:00","0","0.1409","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00006","bill_payment","7.64","USD","dev-30451","Masvingo","2026-03-02T13:41:07.701753+00:00","0","0.142","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00231","merchant_payment","36.31","USD","dev-35608","Kitwe","2026-02-27T13:23:52.701753+00:00","0","0.1277","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00160","cash_in","34.04","USD","dev-64988","Kwekwe","2026-03-08T08:26:05.701753+00:00","0","0.0702","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00131","p2p_transfer","62.87","USD","dev-67336","Lusaka","2026-02-10T14:11:39.701753+00:00","0","0.1573","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00353","p2p_transfer","78.29","USD","dev-91928","Kitwe","2026-03-07T23:25:33.701753+00:00","0","0.113","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00240","p2p_transfer","139.44","USD","dev-19170","Gweru","2026-02-08T02:12:12.701753+00:00","0","0.1211","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00129","cash_in","178.74","USD","dev-43871","Bulawayo","2026-02-02T08:16:45.701753+00:00","0","0.1069","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00316","p2p_transfer","123.89","USD","dev-32073","Bulawayo","2026-03-06T04:06:11.701753+00:00","0","0.1446","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00056","merchant_payment","107.73","USD","dev-43382","Chinhoyi","2026-02-16T04:32:10.701753+00:00","0","0.1301","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00314","merchant_payment","54.81","ZWL","dev-25068","Kwekwe","2026-02-28T01:49:56.701753+00:00","0","0.0401","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00259","cash_out","95.5","USD","dev-10426","Kwekwe","2026-01-30T03:48:32.701753+00:00","0","0.1546","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00275","cash_out","70.32","USD","dev-36527","Bulawayo","2026-02-25T11:18:24.701753+00:00","0","0.0355","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00312","bill_payment","22.14","USD","dev-78400","Bulawayo","2026-02-10T18:00:58.701753+00:00","0","0.1697","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00265","p2p_transfer","13.35","USD","dev-38586","Kadoma","2026-03-10T15:43:40.701753+00:00","0","0.0159","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00307","p2p_transfer","12.45","USD","dev-37401","Kitwe","2026-03-15T14:24:11.701753+00:00","0","0.0726","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00166","cash_out","227.41","USD","dev-59422","Gweru","2026-03-13T18:04:35.701753+00:00","0","0.0718","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00083","p2p_transfer","29.54","USD","dev-64279","Mutare","2026-02-04T03:32:36.701753+00:00","0","0.1139","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00261","merchant_payment","70.05","USD","dev-32883","Mutare","2026-03-06T09:50:04.701753+00:00","0","0.0996","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00221","cash_in","76.51","USD","dev-34733","Bulawayo","2026-02-15T03:33:36.701753+00:00","0","0.1009","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00279","bill_payment","115.28","USD","dev-75318","Chinhoyi","2026-03-01T10:16:49.701753+00:00","0","0.0156","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00262","p2p_transfer","61.83","ZWL","dev-64307","Kwekwe","2026-02-19T15:17:35.701753+00:00","0","0.0376","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00230","cash_out","104.09","USD","dev-96327","Lusaka","2026-03-10T17:29:10.701753+00:00","0","0.1263","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00004","bill_payment","131.21","USD","dev-50534","Lusaka","2026-02-26T21:36:47.701753+00:00","0","0.0762","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00042","cash_in","43.09","ZWL","dev-47422","Kwekwe","2026-02-28T20:07:40.701753+00:00","0","0.1668","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00371","bill_payment","89.81","USD","dev-23856","Kitwe","2026-02-16T21:14:12.701753+00:00","0","0.1573","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00044","bill_payment","196.02","USD","dev-62887","Bulawayo","2026-02-12T21:23:25.701753+00:00","0","0.1161","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00033","cash_in","42.59","USD","dev-42562","Kadoma","2026-02-16T06:17:28.701753+00:00","0","0.1678","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00175","merchant_payment","25.01","USD","dev-23825","Kwekwe","2026-01-30T07:17:25.701753+00:00","0","0.035","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00034","bill_payment","121.74","USD","dev-96569","Gweru","2026-02-28T09:16:01.701753+00:00","0","0.082","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00247","p2p_transfer","3.83","USD","dev-45470","Kadoma","2026-02-04T14:48:34.701753+00:00","0","0.1399","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00374","p2p_transfer","9.59","ZWL","dev-89635","Gweru","2026-03-03T00:43:45.701753+00:00","0","0.171","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00218","p2p_transfer","62.71","USD","dev-90606","Kadoma","2026-02-17T10:05:17.701753+00:00","0","0.1376","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00113","p2p_transfer","10.83","USD","dev-18558","Kadoma","2026-03-12T06:59:35.701753+00:00","0","0.0442","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00019","cash_in","163.66","USD","dev-73464","Masvingo","2026-02-14T12:35:33.701753+00:00","0","0.1243","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00221","p2p_transfer","26.62","USD","dev-34733","Bulawayo","2026-02-04T22:01:51.701753+00:00","0","0.0801","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00040","p2p_transfer","50.75","USD","dev-74750","Masvingo","2026-02-07T09:46:23.701753+00:00","0","0.1377","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00213","bill_payment","104.36","USD","dev-70776","Kitwe","2026-02-05T00:52:44.701753+00:00","0","0.0825","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00215","cash_out","75.8","USD","dev-14406","Kwekwe","2026-02-20T15:46:14.701753+00:00","0","0.0219","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00331","p2p_transfer","161.12","USD","dev-66043","Gweru","2026-03-02T19:50:34.701753+00:00","0","0.1435","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00185","merchant_payment","5.8","USD","dev-89407","Gweru","2026-02-16T08:01:02.701753+00:00","0","0.0729","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00068","p2p_transfer","19.0","USD","dev-97463","Chinhoyi","2026-03-13T11:49:12.701753+00:00","0","0.1006","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00399","merchant_payment","14.55","USD","dev-88556","Kitwe","2026-03-04T18:50:49.701753+00:00","0","0.0868","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00389","cash_out","131.45","USD","dev-23217","Gweru","2026-02-04T16:12:26.701753+00:00","0","0.0233","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00254","cash_in","24.34","USD","dev-51468","Masvingo","2026-03-07T23:53:04.701753+00:00","0","0.0413","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00025","bill_payment","17.29","USD","dev-86805","Kitwe","2026-02-17T13:37:59.701753+00:00","0","0.0299","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00304","bill_payment","271.79","USD","dev-36529","Bulawayo","2026-02-28T09:43:17.701753+00:00","0","0.0228","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00125","merchant_payment","9.39","USD","dev-42776","Kwekwe","2026-03-01T15:12:10.701753+00:00","0","0.1725","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00034","merchant_payment","88.5","USD","dev-96569","Gweru","2026-02-17T06:21:19.701753+00:00","0","0.0253","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00257","cash_in","58.22","ZWL","dev-19956","Bulawayo","2026-01-30T11:26:21.701753+00:00","0","0.0727","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00315","cash_out","146.61","ZWL","dev-66463","Kadoma","2026-02-02T05:05:05.701753+00:00","0","0.0702","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00185","cash_out","12.87","USD","dev-26283","Gweru","2026-02-22T12:47:31.701753+00:00","0","0.1508","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00084","cash_in","124.51","ZWL","dev-48328","Kitwe","2026-01-31T09:42:41.701753+00:00","0","0.0556","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00174","bill_payment","76.97","USD","dev-84444","Gweru","2026-02-14T17:27:15.701753+00:00","0","0.115","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00301","cash_out","4.7","USD","dev-52157","Harare","2026-02-26T05:58:55.701753+00:00","0","0.1521","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00260","bill_payment","74.59","USD","dev-96520","Masvingo","2026-02-18T16:21:32.701753+00:00","0","0.0434","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00109","merchant_payment","169.64","ZWL","dev-86369","Kitwe","2026-03-12T08:04:32.701753+00:00","0","0.0396","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00068","cash_out","45.93","ZWL","dev-97463","Gweru","2026-03-08T08:10:06.701753+00:00","0","0.1752","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00029","cash_out","181.67","USD","dev-12044","Gweru","2026-02-20T03:03:44.701753+00:00","0","0.0838","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00397","cash_out","64.75","ZWL","dev-22348","Lusaka","2026-02-03T20:43:24.701753+00:00","0","0.015","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00064","merchant_payment","23.16","ZWL","dev-33621","Gweru","2026-02-14T13:51:22.701753+00:00","0","0.1662","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00345","bill_payment","107.99","USD","dev-610478","Kwekwe","2026-02-05T21:33:35.701753+00:00","1","0.8503","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""device_location_change"", ""seed"": 42}","device_location_change"
"ZW-EC-00313","merchant_payment","36.83","USD","dev-94737","Kadoma","2026-02-25T03:39:39.701753+00:00","0","0.1095","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00398","cash_in","121.49","ZWL","dev-45362","Kitwe","2026-02-20T16:02:26.701753+00:00","0","0.1352","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00134","cash_out","111.33","USD","dev-49807","Gweru","2026-02-25T08:48:25.701753+00:00","0","0.0878","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00181","merchant_payment","127.18","USD","dev-99020","Kitwe","2026-03-02T14:57:29.701753+00:00","0","0.0946","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00248","merchant_payment","6.21","ZWL","dev-20086","Mutare","2026-02-01T17:35:52.701753+00:00","0","0.1022","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00205","cash_out","27.04","USD","dev-32196","Masvingo","2026-02-03T02:25:40.701753+00:00","0","0.0219","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00405","cash_out","18.8","USD","dev-60509","Gweru","2026-03-09T14:42:38.701753+00:00","0","0.1093","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00122","cash_in","111.91","USD","dev-17893","Kwekwe","2026-03-11T00:30:18.701753+00:00","0","0.1496","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00402","p2p_transfer","5.31","ZWL","dev-73947","Gweru","2026-02-25T16:22:11.701753+00:00","0","0.0485","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00046","merchant_payment","41.82","USD","dev-12052","Mutare","2026-02-06T09:43:56.701753+00:00","0","0.1429","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00345","bill_payment","179.95","USD","dev-55803","Chinhoyi","2026-03-07T09:18:27.701753+00:00","0","0.0896","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00304","cash_in","81.46","USD","dev-36529","Bulawayo","2026-02-21T17:14:02.701753+00:00","0","0.1572","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00383","cash_out","65.12","ZWL","dev-77393","Mutare","2026-03-15T16:37:19.701753+00:00","0","0.1349","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00174","p2p_transfer","92.22","ZWL","dev-84444","Masvingo","2026-03-01T10:45:28.701753+00:00","0","0.1174","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00321","p2p_transfer","12.58","USD","dev-58290","Gweru","2026-02-14T08:28:27.701753+00:00","0","0.0497","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00012","bill_payment","20.91","USD","dev-43341","Kitwe","2026-03-09T00:30:54.701753+00:00","0","0.1397","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00379","p2p_transfer","85.15","USD","dev-97898","Bulawayo","2026-03-02T07:11:15.701753+00:00","0","0.1462","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00360","p2p_transfer","45.59","USD","dev-54083","Kwekwe","2026-02-25T11:18:49.701753+00:00","0","0.1249","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00170","cash_out","4.07","USD","dev-85363","Chinhoyi","2026-01-31T15:20:54.701753+00:00","0","0.1026","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00232","p2p_transfer","20.55","USD","dev-39280","Chinhoyi","2026-02-04T17:33:54.701753+00:00","0","0.1796","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00305","p2p_transfer","88.69","USD","dev-91146","Kwekwe","2026-02-15T05:19:38.701753+00:00","0","0.1763","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00068","merchant_payment","469.31","USD","dev-97463","Gweru","2026-02-26T16:01:28.701753+00:00","1","0.9232","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""amount_spike"", ""seed"": 42}","amount_spike"
"ZW-EC-00071","p2p_transfer","58.16","USD","dev-72482","Kitwe","2026-02-28T11:59:33.701753+00:00","0","0.0626","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
